,sin(GLAT),cos(GLON),sin(GLON),log10(Energy_Flux100),log10(Unc_Energy_Flux100),log10(Signif_Avg),LP_index1000MeV,LP_beta,LP_SigCurv,log10(Variability_Index),CLASS1,1_RF,1_NN,2_RF,2_NN,3_RF,3_NN,4_RF,4_NN,5_RF,5_NN,6_RF,6_NN
4FGL J0443.4-4152,-0.6555709,-0.40354025,-0.9149619,-11.747757,-12.522692,0.9882277,1.4857502,0.0944229140877723,1.2466223239898682,0.9754489,bll,0.48145480650232253,0.6756806953028095,0.48572201883144056,0.30596843840939875,0.029883575686660512,0.015522563035192958,0.0010691311638655753,0.000800232228847364,0.00021932565087661146,0.0006839676322526108,0.0016511421648343929,0.0013441033914987674
4FGL J0443.9+2921,-0.18600969,-0.98978406,0.14257476,-11.5005045,-11.986724,0.6723532,2.7216587,0.3893157839775085,2.3747262954711914,1.0590757,unas,0.01660091779889204,0.01016539398142032,0.7702713502560196,0.8051471837383924,0.10391542893389877,0.11735944925991865,0.0732512787518702,0.04752485676592534,0.008125058842204767,0.006296558017040061,0.02783596541711448,0.013506558237303385
4FGL J0444.4+1621,-0.32090768,-0.99911296,-0.042109758,-11.499638,-11.992838,0.6952475,2.4421377,0.2092068344354629,2.1274921894073486,1.2664496,unas,0.038706104914441236,0.027560715082765967,0.7417346158046232,0.7897583313463082,0.15229528640866052,0.1655833251222756,0.04249824177960166,0.01172244029261341,0.007066657162316312,0.002450214965759427,0.0176990939303572,0.002924973190277335
4FGL J0444.5+0719,-0.40598926,-0.9837762,-0.17939986,-11.422424,-12.25257,0.8669192,2.6014135,0.0497307516634464,0.6552131772041321,1.2415434,bcu,0.11342383368201987,0.0854289101018091,0.5438375148449076,0.5510951324469545,0.3327429152669525,0.35701532160150445,0.008726235733178307,0.0031771158936392424,0.0008697399658250611,0.0010082158046598292,0.000399760507116653,0.0022753041514329644
4FGL J0444.6+3425,-0.1280494,-0.9780717,0.20826864,-11.186531,-12.090517,1.0600648,1.9179804,0.0970091596245765,1.9120969772338867,1.4392998,bcu,0.4257198984961864,0.38189311107036605,0.5216669477664341,0.5625430872284014,0.03885059400342393,0.04643277819100858,0.0027620816683316682,0.004030787290932844,0.005190687098581836,0.0008783257139354106,0.005809790967042112,0.004221910505355754
4FGL J0444.8-3514,-0.64455175,-0.5371497,-0.8434869,-12.036541,-12.58316,0.56144136,2.068333,0.1962292343378067,1.1050621271133425,1.1338111,unas,0.15339922122317418,0.08820231476896707,0.7098504224359004,0.8036287334648134,0.12261621839436382,0.09919295267863269,0.008039643288642621,0.005879908437447206,0.0005675007417534586,0.0020668391679694005,0.005526993916165463,0.001029251482169898
4FGL J0445.1-6012,-0.6272355,0.00023890733,-1.0,-11.834227,-12.498663,0.99123424,1.4337268,0.1922866851091385,2.155944585800171,1.4195182,fsrq,0.4236427578741271,0.46284674779155016,0.5319668023069876,0.5102690099139585,0.0333822739337075,0.02283912652043448,0.006209767438382698,0.0018432386079112358,0.00011055030189348293,0.0011409500036979494,0.004687848144901672,0.0010609271624476774
4FGL J0445.7+1535,-0.32430008,-0.9983824,-0.05685632,-11.5115185,-11.9830675,0.6034189,2.9511917,0.3830355107784271,2.6175730228424072,1.245896,unas,0.026142857701735862,0.008989865569811843,0.6529879916201858,0.7455889435724781,0.2356617814089103,0.2154531543451142,0.041208692778554566,0.020433944738443455,0.0214475900366453,0.0035012091746480173,0.022551086453968267,0.006032882599504504
4FGL J0446.3-1729,-0.5775378,-0.8104071,-0.58586717,-11.953797,-12.521005,0.64827657,1.9900432,-0.018535491079092,0.2659434974193573,1.0372719,bcu,0.34983640250144693,0.307724434433504,0.5912014484276191,0.6481127492233733,0.051992160585025315,0.03990738255797507,0.004174720021218295,0.0020950758505145534,0.0002788907788907789,0.000752915200604214,0.0025163776857995757,0.0014074427340288944
4FGL J0447.2+2446,-0.22585991,-0.99746007,0.07122813,-11.527509,-12.2284565,0.92616963,1.3453398,0.8966809511184692,5.292877197265625,0.9163441,unas,0.049554160539522704,0.011983197324541414,0.27512972545850595,0.18952075061774076,0.034020961312110846,0.01058154600299173,0.0706320537732066,0.12371591172385024,0.5342483735272806,0.5606535342222807,0.03641472538937329,0.10354506010859532
4FGL J0447.2-2539,-0.6111612,-0.69994265,-0.71419907,-11.7324505,-12.488346,0.9521218,1.7175218,0.0383037328720092,0.5264084935188293,0.7591729,bcu,0.553461773901606,0.6514741851852299,0.4121192861269243,0.32218875172681943,0.0303177132187816,0.021801840925832826,0.00044134595952026093,0.0010723967410423655,0.0,0.0010162940783586451,0.0036598807931677965,0.002446531342716761
4FGL J0447.4-2747,-0.61802775,-0.66617346,-0.74579686,-12.211422,-12.876888,0.73600066,0.9485254,0.9950047135353088,3.3554601669311523,1.4577429,bcu,0.15944278795662728,0.04811611336729878,0.6433809107110159,0.818718760510652,0.09140110881563439,0.08561917717008609,0.05641460442745341,0.024950534894731383,0.04555923777961889,0.01855607961985301,0.0038013503096501087,0.004039334437378767
4FGL J0448.3+2743,-0.19092044,-0.9939962,0.109414816,-11.540414,-12.022064,0.63894135,2.7460084,0.3951195478439331,2.5597152709960938,1.1017891,unas,0.020692370543545523,0.009163575535734565,0.7866626583713312,0.8075000258780105,0.11832005527339334,0.1174020334118641,0.05427496412597843,0.04717339372814497,0.00506972226515119,0.006175136465384271,0.014980229420600042,0.012585834980861701
4FGL J0448.6-1632,-0.5655326,-0.8187905,-0.57409245,-11.095076,-12.172606,1.448193,1.7339263,0.0578143559396266,2.256335735321045,1.3245801,bll,0.9607097320839658,0.9554616389132253,0.02646834351982029,0.033948770356700256,0.010776934104070981,0.009336883050898335,0.00010780885780885781,9.581634360450315e-05,2.5976327682958245e-05,0.0002992446972898546,0.001911205106651027,0.0008576466382817021
4FGL J0448.7-2116,-0.58845013,-0.7605415,-0.6492893,-11.480148,-12.368016,0.9276378,2.6364424,0.1425956189632415,1.7172415256500244,1.6756226,unas,0.037936624341172176,0.021889443283676126,0.45640156334389503,0.44018297769863907,0.5006725993867404,0.5347724349706716,0.0025012893756254746,0.001953597765046114,0.0005219237099651412,0.0005401733676263329,0.0019659998426016733,0.0006613729143408536
4FGL J0449.1+1121,-0.35407862,-0.99160725,-0.12928659,-10.537127,-12.003394,1.6440212,2.5767343,0.1422684043645858,7.126047611236572,2.392738,fsrq,0.047284156869269456,0.040289984138699476,0.0160372856845977,0.044570718977048764,0.9266785574461327,0.9056154829780441,0.0,0.0010318162856677927,0.0,0.0037579015755419072,0.01,0.004734096044997977
4FGL J0449.2+6329,0.20622356,-0.82963765,0.5583023,-10.940426,-12.052144,1.4247768,2.1817,0.0932649672031402,3.7717018127441406,2.6470582,fsrq,0.3725656421080505,0.09341426201995444,0.181960796321647,0.2796811088000574,0.4411878472845881,0.625603740154719,0.0014285714285714286,0.0005336620725055464,0.0,0.00030468931463418586,0.002857142857142857,0.00046253763812939726
4FGL J0449.3-2621,-0.6074781,-0.6872478,-0.7264231,-12.119824,-12.708979,0.65518767,2.2548707,0.9732229709625244,2.5838425159454346,1.1349282,unas,0.10767099409245673,0.01216816686548111,0.7139784263004161,0.7951282646113046,0.1197974251963358,0.1404630513639387,0.037571821031577385,0.033994683775577975,0.002786931647974066,0.011949252961810592,0.018194401731240116,0.006296580421886928
4FGL J0449.4-4350,-0.64164966,-0.36155486,-0.9323508,-9.896859,-11.642099,2.2214158,1.7111589,0.0566031448543071,8.700821876525879,2.7505078,bll,0.8749420791520972,0.975667818649804,0.02724908174845597,0.0036405077770798053,0.04486766262885869,0.014327084232185358,0.007058823529411765,5.583068769485591e-05,0.004705882352941177,0.0017227883903915713,0.04117647058823531,0.004585970262844465
4FGL J0449.6-8100,-0.5208627,0.40444276,-0.9145633,-11.919382,-12.478939,0.7130302,2.3813074,-0.0586459152400493,0.8480756282806396,1.2316284,fsrq,0.26062433173075633,0.15652344350927763,0.6377628147433334,0.7376983760827805,0.09183843435539903,0.08594729179657917,0.00404015436267003,0.013340053376071078,0.004762596297712406,0.002262192967808443,0.0009716685101287937,0.004228642267483138
4FGL J0449.6+3027,-0.15745391,-0.9896243,0.1436793,-11.362695,-11.989276,0.7368532,2.7993746,0.2505345046520233,2.4904720783233643,1.2273096,bcu,0.010814333825995231,0.01369138571141257,0.7112950502366396,0.7708913273083527,0.15934527050300892,0.1643250033214391,0.08597173529563683,0.03191693300523322,0.00965830106091992,0.005833997098808363,0.022915309077799494,0.013341353554754121
4FGL J0450.3-4419,-0.63964784,-0.35120398,-0.93629897,-11.1154585,-12.047042,0.94521695,2.9530337,0.099095344543457,1.8573814630508425,1.7153634,bcu,0.04309304872146486,0.009195442836785509,0.4196133504099842,0.295912231817427,0.508060539193384,0.6889922828102993,0.01310400432900433,0.0033353503428842023,0.002886904761904762,0.0006976693181836607,0.013242152584257847,0.001867022874420253
4FGL J0450.4+7230,0.30022696,-0.7515359,0.65969217,-11.677046,-12.486581,0.9444188,2.090754,0.0219036638736724,0.3408962190151214,1.4086045,bcu,0.4051611064731982,0.38568628074055256,0.544122478078338,0.5732636361748212,0.04600784054102565,0.03589993211925672,0.003388475526764197,0.002416956973520467,8.286647992530345e-05,0.0005071067827822741,0.001237232900748625,0.002226087209066833
4FGL J0450.7+0715,-0.3861349,-0.9805628,-0.19620553,-11.9813595,-12.495362,0.6367687,2.0909405,-0.0408890768885612,0.4374566674232483,1.0760939,unas,0.40192088764190304,0.24216811581801878,0.5296152877612335,0.709210185465921,0.06086524273046902,0.04323468051806375,0.006627892336451528,0.0031605531605912716,2.0879923190154217e-05,0.0007860060547916854,0.0009498096067527321,0.0014404589826132923
4FGL J0450.7-4938,-0.63712764,-0.23580572,-0.9718002,-11.879763,-12.581666,0.7851402,2.2118394,0.0143934497609734,0.1725887209177017,0.8555427,bcu,0.3161152451388052,0.34744235009289415,0.5949194137087093,0.5800084915067794,0.07888672257562757,0.06448477999772409,0.003925802749991095,0.004382484202113448,0.0003281373012124075,0.001635003145750777,0.005824678525654568,0.002046891054738293
4FGL J0451.8-4651,-0.6361201,-0.2967929,-0.95494187,-11.407981,-12.261629,1.2133657,2.3127687,0.1799601763486862,3.1805076599121094,2.319311,fsrq,0.05229468599033816,0.03131028215773415,0.4050339710717285,0.45015269203722325,0.5276713429379333,0.5157071443168915,0.0016666666666666668,0.0017254839076471476,0.011666666666666667,0.0005170560119592348,0.0016666666666666668,0.0005873415685448698
4FGL J0451.8+5721,0.14470623,-0.8757923,0.48268807,-11.782067,-12.448143,0.9388818,0.59801686,0.273426741361618,2.455017328262329,1.1678522,bcu,0.23326895023059033,0.2644973261829098,0.7313936028619016,0.7005570748658739,0.028333599771276096,0.007353264599744292,0.004620587108219094,0.012583576899469501,0.0019734981452909197,0.0018060247513036962,0.00040976188272192894,0.013202732700698744
4FGL J0452.0+2100,-0.25013754,-0.99998444,0.0055772094,-11.892622,-12.407603,0.637074,1.4047303,0.0565526857972145,0.6073657274246216,0.9879107,bcu,0.1877149660370203,0.2602893809943423,0.7456221897514254,0.7198703000988352,0.054945636630079946,0.013456780467258105,0.00819300707593986,0.0030680580364454697,0.001418833819615564,0.0007691978120015754,0.002105366685919063,0.0025462825911174406
4FGL J0452.9+5117,0.080728054,-0.91348857,0.40686443,-11.354231,-11.975857,0.83210665,2.801055,0.5716462731361389,4.177023410797119,0.9671311,spp,0.005627970433821497,0.005547275641046878,0.6170746462397656,0.6925486997811849,0.05276356918139531,0.06694183375569053,0.14556137624082008,0.12074571828647378,0.08072154407680436,0.03994372003776256,0.09825089382739295,0.07427275249784142
4FGL J0453.1-2806,-0.60225976,-0.6560952,-0.75467813,-10.660912,-12.234679,1.7362831,2.759963,0.116012156009674,5.869135856628418,2.524191,fsrq,0.028305226960434242,0.01811928373875499,0.013652711000297421,0.041753173454617806,0.9565036005008067,0.9364372272005989,0.0,0.000722152075993317,0.0,0.000521570929829637,0.0015384615384615385,0.0024465926002053165
4FGL J0453.1+6322,0.21079446,-0.8332352,0.55291873,-11.444523,-12.238119,1.0417873,2.0581658,0.0204969551414251,0.4507042467594147,1.2673011,bll,0.5798689157555456,0.4568506502692996,0.3914544060345468,0.5039121803455954,0.017309814800486396,0.028815219834452337,0.0018750423849023107,0.003660679711146853,0.0015411047106493026,0.0009226976210829653,0.007950716313869602,0.0058385722184228295
4FGL J0453.3+2843,-0.16541426,-0.9938006,0.11117735,-11.277411,-12.008834,0.9613782,2.3834305,0.1734513044357299,2.7102627754211426,1.7084634,unas,0.06368626210433785,0.031022614833206123,0.6620086064739753,0.7070188937306147,0.2374764611154657,0.2516087916807053,0.01664456279780599,0.006808893776768903,0.0015575888719876918,0.0013411604406827634,0.01862651863642738,0.002199645538022044
4FGL J0453.9+3727,-0.06917813,-0.9737202,0.22774763,-11.578197,-12.147397,0.6111168,1.7271369,0.1964063942432403,1.661107063293457,1.4137846,bcu,0.19176987284636415,0.07451231521137398,0.6611379354667702,0.8825403442386466,0.09243902372787251,0.030807181011776912,0.041234700586400275,0.009518492544642614,0.00634687752903505,0.0009807939691293943,0.007071589843557647,0.001640873024430388
4FGL J0454.4+5943,0.17448096,-0.8613862,0.5079506,-11.624199,-12.159306,0.6925427,2.4959934,0.3994048237800598,2.4119713306427,1.4327058,unas,0.024423076467711708,0.011191071525119393,0.7279975536055459,0.8332150911522356,0.21133680314360914,0.11780986599876533,0.029161016637721922,0.028298678463200538,0.0033910486221719396,0.0038355266360220073,0.003690501523239663,0.005649766224657068
4FGL J0455.7-4617,-0.6269435,-0.30910373,-0.95102835,-10.859672,-12.198303,1.5186311,2.547433,0.0387975834310054,1.7100448608398438,2.2700057,fsrq,0.10108911508911511,0.08794338294067497,0.12214841193234051,0.1537751461118411,0.7753140602801316,0.7551747045490818,0.0,0.0008906543677182092,1.984126984126984e-05,0.0004849376325680237,0.0014285714285714286,0.0017311743981159896
4FGL J0455.9+6757,0.26141503,-0.7969326,0.6040683,-11.667865,-12.486835,0.94191724,1.3879669,0.1630658954381942,1.761426329612732,0.73069257,unas,0.3674247667911827,0.28306349715978757,0.5900550313595616,0.6701992300566124,0.032816346263855434,0.011926755102132947,0.0043843260412262846,0.01294030186633755,0.003551076477978481,0.0042314953184786445,0.0017684530661954538,0.017638720496650752
4FGL J0456.2+2702,-0.17449369,-0.99674207,0.08065481,-11.131045,-12.040966,1.0098014,2.312161,0.0900332182645797,1.3289711475372314,1.8006295,bcu,0.09302617692903528,0.07253135398185637,0.5776340399840973,0.6164021936504095,0.3131776416468045,0.30679982405522555,0.004614654630237705,0.0026265683032565454,0.003028368794326241,0.000498978395638479,0.00851911801549893,0.0011410816136137774
4FGL J0456.3-1634,-0.5407783,-0.8100923,-0.5863024,-11.834828,-12.517371,0.97012824,1.0292063,0.3168731927871704,2.704911708831787,1.1302296,bcu,0.341348439849811,0.4253425333957522,0.5742323190291453,0.5467327014991913,0.07805479093078994,0.023241936790880862,0.0025317726579412,0.0015633818153146788,0.0018905550586696804,0.0016911423212380662,0.0019421224736428308,0.0014283041776230446
4FGL J0456.4-4043,-0.62189317,-0.42447472,-0.9054398,-11.900461,-12.485547,0.6772542,2.561877,-0.0777009204030036,1.1195169687271118,1.3116521,bcu,0.10745176716472069,0.1009918399782547,0.6861863072595491,0.6874920739157696,0.18000616520474902,0.20524868007481398,0.007450677812656092,0.0038594085581468997,0.016381063802039034,0.001170422044226537,0.002524018756286056,0.00123757542878831
4FGL J0456.6-3136,-0.6030374,-0.5950483,-0.8036899,-11.201962,-12.340591,1.3681664,2.4665828,0.0959024727344513,2.467515468597412,1.8163234,fsrq,0.10714841866277756,0.1464185885073346,0.29487347834590044,0.21955000810649397,0.5929781029913218,0.6303231077513899,0.0016666666666666668,0.0009537336304831181,0.0033333333333333335,0.0010888359995178802,0.0,0.0016657260047806188
4FGL J0457.0+0646,-0.36928242,-0.975656,-0.21930665,-11.358357,-12.253832,0.9924525,2.5265641,0.1205603405833244,1.6705272197723389,1.9338273,fsrq,0.042436169868158825,0.021396432659871054,0.3627622796717532,0.4902481917431789,0.5919248605804752,0.48598589942176734,0.000367777223641261,0.0015965333881611506,0.0025089126559714797,0.0002066072796617762,0.0,0.000566335507359766
4FGL J0457.0-2324,-0.57213235,-0.72284484,-0.69101036,-9.741212,-11.704464,2.371995,2.1911395,0.0841438993811607,18.6674919128418,3.621641,fsrq,0.3857222222222223,0.32895128124587064,0.05792525047844198,0.01923667366929732,0.5352414161882247,0.5542881457410256,0.0,0.0013349807906748988,0.0022222222222222222,0.030031409044601096,0.01888888888888889,0.06615750950853061
4FGL J0458.0+1152,-0.31979692,-0.9895453,-0.14422236,-11.645263,-12.294048,0.8388857,2.0742145,-0.0300041809678077,0.4568555057048797,0.8959477,bcu,0.30221213975644073,0.41843175557049306,0.6036480979704887,0.5420844331239957,0.05363477456210142,0.03336379558800274,0.02416363295239536,0.002697428479641259,0.005573710102861617,0.0009507277234095977,0.010767644655712165,0.0024718595144576964
4FGL J0458.2+6244,0.21214697,-0.8415987,0.5401034,-11.913301,-12.44654,0.6608599,1.5412998,0.1486778855323791,1.2924638986587524,1.3101871,unas,0.17416137713726232,0.133642552998255,0.7813375147844551,0.833912001432,0.03962175561829665,0.017982690943186372,0.0031192306986052485,0.00969491183763061,0.00010803976734764684,0.0011459417123209103,0.001652081994033054,0.0036219010766072156
4FGL J0458.4+5140c,0.09652974,-0.91512156,0.40317804,-11.529335,-12.056375,0.75385576,2.6478834,0.7757972478866577,3.473987579345703,0.97836745,spp,0.012043337186831827,0.006604621059867756,0.7795774091221652,0.7139220770406434,0.05207672941301229,0.06180516843350647,0.10826631562411256,0.14061733879987764,0.013122758760934264,0.0284119901145245,0.03491344989294379,0.04863880455158018
4FGL J0458.6+5509,0.13414957,-0.8946799,0.44670781,-11.495164,-12.127478,0.64154917,2.4721518,0.1051956936717033,1.0039759874343872,1.3990493,bcu,0.07498914887117342,0.022479131025362045,0.6993278387560313,0.8526534485325714,0.18269918087535583,0.10172181921560629,0.039177902581006493,0.018900716173156473,0.0003457137822320098,0.0008995350534014219,0.003460215134200689,0.0033453499999024226
4FGL J0459.2-2612,-0.57699853,-0.6799896,-0.7332218,-11.94722,-12.45167,0.6079163,2.5509796,-0.0729420781135559,0.678721010684967,1.3474925,bcu,0.093531118855647,0.066358881648114,0.724058165371182,0.7281718626631115,0.170213353887176,0.1966399188913629,0.011485705569215228,0.005902982350645514,0.00036189317576178887,0.0014115068978002349,0.00034976314101799167,0.0015148475489658163
4FGL J0459.4+1921,-0.24300991,-0.99932265,-0.03679955,-11.801891,-12.340139,0.69464946,-0.9542731,0.530748724937439,1.1108874082565308,1.2288567,bcu,0.132374615720744,0.23199744488679688,0.774682218649452,0.7497264455365927,0.05442164980266039,0.008882373746987093,0.027712882290293693,0.00556942604189111,0.004935833326135429,0.0006884962456870961,0.005872800210714498,0.0031358135420452246
4FGL J0459.7-4529,-0.61742735,-0.3255118,-0.945538,-11.66233,-12.430647,0.89864045,2.31597,0.0838929489254951,1.0358659029006958,1.6932094,bcu,0.21106047943447798,0.07876735384265807,0.5268523528601129,0.6513345013232161,0.2576315342645252,0.2657055751280609,0.0014579380872210962,0.0028477710710521345,0.00037540502596926823,0.0006565090846582353,0.0026222903276937,0.0006882895503543166
4FGL J0459.7-5413,-0.61365587,-0.13787884,-0.99044913,-11.819203,-12.579997,0.9298118,1.4308467,0.1569743901491165,1.4019522666931152,0.90579045,unas,0.33510273014510233,0.4769497741088052,0.6199658598796423,0.49671172846660344,0.03427923771325239,0.020109758011295335,0.003845318296048193,0.0024598739367625256,0.001186706534121098,0.0012512888863100142,0.005620147431833896,0.00251757659022339
4FGL J0500.1+5447,0.13298358,-0.8980252,0.43994397,-12.06892,-12.679608,0.6830423,-0.8847847,0.9710617661476136,2.2113025188446045,1.0508151,bcu,0.11013482516627979,0.11832617720210921,0.8534133480619358,0.7922203736126173,0.020999938758215764,0.016743482367293484,0.013489135521325605,0.04868060075700649,0.001581015218008903,0.00682126063031197,0.0003817372742341312,0.017208105430661584
4FGL J0500.2+5237,0.11059996,-0.9109181,0.41258717,-11.238775,-12.2269,1.2213017,1.8421916,0.0036818727385252,0.0668834373354911,1.1104326,bcu,0.8300566515273282,0.7725624099831033,0.14899131131544796,0.1937548832625775,0.006385159293569632,0.00985581988391113,0.0,0.003777423607476418,7.156513886181698e-05,0.0010228545516979511,0.014495312724792422,0.019026608711233642
4FGL J0500.3+4639e,0.04694839,-0.9418784,0.33595398,-10.5443535,-11.692258,1.3110536,2.2883866,0.1940631419420242,6.685372829437256,0.93568635,snr,0.09033333333333335,0.015103448817746971,0.15974712643678163,0.035363732589594604,0.05633333333333334,0.009044499569857818,0.07151724137931034,0.035579831047872205,0.14004597701149427,0.28995755383806193,0.4820229885057471,0.6149509341368664
4FGL J0500.6-4911,-0.61536604,-0.24722098,-0.96895915,-11.4945545,-12.453289,1.2028722,1.633345,0.0703658089041709,1.592421054840088,1.5823295,bll,0.8109536183481154,0.8479384353811331,0.1624529390409438,0.13713435583057548,0.02632156855520575,0.013380755140169244,1.4035087719298244e-05,0.00028881238341526297,2.25179976561192e-05,0.0003376810031515586,0.00023532097035960283,0.0009199602615552449
4FGL J0500.9-5213,-0.6131801,-0.18171263,-0.98335165,-12.100065,-12.646414,0.61308575,1.6875341,0.1717394590377807,1.1124117374420166,0.94850975,unas,0.25745711905302304,0.16893864464347938,0.6850334754232981,0.7800359259922706,0.04413663738214784,0.0411656829456433,0.0037270585260250583,0.006286217179771946,0.0005558379062404984,0.0018969900566820207,0.009089871709265555,0.0016765391821524386
4FGL J0500.9-6945e,-0.5705589,0.1908599,-0.9816173,-10.708394,-11.966293,1.2958369,2.0758755,0.002971792127937,0.2030583769083023,1.0596602,unas,0.45023207601332255,0.8431185395641437,0.2218016603111392,0.08830392571619432,0.024882448812003997,0.02474056331305345,0.03471111111111113,0.0027908726126592443,0.015588206627680318,0.0019789526797578372,0.2527844971247429,0.03906714611419157
4FGL J0501.0+2424,-0.18687525,-0.9994903,0.03192422,-11.750179,-12.414809,0.9132445,0.54397357,0.2792643010616302,2.9666428565979004,0.7628322,bcu,0.2283496332532921,0.24474924197178977,0.6927346042402929,0.7167470676205537,0.05098735523550001,0.008701867855862135,0.01783878655621533,0.010586946776422995,0.00984743771410004,0.005087207558313619,0.00024218300059978548,0.01412766821705774
4FGL J0501.0-2423,-0.5636695,-0.70485955,-0.7093469,-11.456061,-12.145245,0.7080962,3.062464,0.0733974948525428,0.6892634034156799,1.5032669,bcu,0.028273447889087856,0.006620033574595066,0.49721390133528187,0.4111766339707449,0.44688906626400016,0.5779229297785355,0.021429645117690656,0.0026828518353786564,0.0021333333333333334,0.0004364036082303006,0.0040606060606060606,0.0011611472325154968
4FGL J0501.2-0158,-0.42720783,-0.93081045,-0.3655022,-10.234962,-11.973339,2.0191088,2.3879557,0.0929440334439277,9.729351997375488,3.2630188,fsrq,0.017613250268055942,0.09326301643934143,0.0017536820818070816,0.022958462839661836,0.9776896957067651,0.8779848211443021,0.0014285714285714286,0.00023078683996230928,8.622908622908623e-05,0.001913635949361109,0.0014285714285714286,0.003649276787371306
4FGL J0501.7+3048,-0.11862733,-0.992734,0.120329306,-11.400128,-12.178892,0.9672977,2.222511,-0.0391977205872535,0.8968040347099304,0.9108054,bcu,0.3381178471216297,0.3576910161964543,0.5589576282280418,0.5783583523881096,0.06176057991312419,0.035260803806193924,0.028929429856415487,0.009463436119147017,0.0003315700957608038,0.0020150800048243976,0.011902944785028024,0.017211311485270782
4FGL J0501.7+4459,0.032533374,-0.9501966,0.3116511,-11.615054,-12.110624,0.6105376,1.9663674,0.0830030515789985,0.7208451628684998,1.0746384,unas,0.09096296643181526,0.07717204242029643,0.7594808712915893,0.8577046049826365,0.029217873811439556,0.025081396586420675,0.09768333159858616,0.029203538304463338,0.010940117986628764,0.0018365766028052195,0.011714838879940981,0.009001841103377766
4FGL J0502.2+3016,-0.12259764,-0.9937309,0.111798584,-11.889763,-12.435711,0.73790616,0.2089014,0.3657865524291992,2.121113538742065,1.2804297,unas,0.13153015771059426,0.16238990935665967,0.8412077525837917,0.8162167448053606,0.01360694469128303,0.008732777860866459,0.011965257866323223,0.006879325445838335,0.0004709853665361214,0.0010575056202222772,0.0012189017814718183,0.0047237369110527455
4FGL J0502.4+0609,-0.35607824,-0.97026265,-0.24205458,-11.236414,-12.093582,0.9897438,2.665397,0.0333875529468059,0.5194048285484314,1.6178365,fsrq,0.06297729001952604,0.03644409584551236,0.39357294968982565,0.3859459116808971,0.5291819658044327,0.5736145770084153,0.010204302422723476,0.0021205404036894,0.0013333333333333333,0.000470077832263836,0.0027301587301587302,0.0014047972292221432
4FGL J0502.5+1340,-0.2878804,-0.9917071,-0.12851866,-11.419792,-12.233243,0.9098785,2.065062,0.0550797097384929,0.8357311487197876,1.4895476,bll,0.23672968141401457,0.27696738733173526,0.6868922780077588,0.6339040575871379,0.0701156564737291,0.08419149136451516,0.004964104873490558,0.0023947227087061903,0.00019693483006975372,0.0009314474930945293,0.001101344400937367,0.0016108935148110477
4FGL J0502.5+3438,-0.07583633,-0.98521656,0.17131369,-10.824554,-11.925484,1.4096503,2.2645516,0.1563075482845306,5.23306941986084,1.8921319,bcu,0.18720484899250783,0.2305501045847668,0.25715241580147497,0.27999104890391974,0.5071853849337851,0.4349634011095624,0.011578947368421055,0.007949597019536313,0.013720508166969146,0.018118598192771226,0.023157894736842103,0.028427250189443698
4FGL J0502.9+6533,0.24730942,-0.82184076,0.5697172,-11.775094,-12.491559,0.8753626,1.8050188,0.0112307667732238,0.1834728121757507,0.7234302,bll,0.414247183670456,0.29896307461705607,0.5582916071149844,0.6557395116751825,0.02578043816392558,0.009513478338228302,0.0014444648148436317,0.012392788901776587,6.971904077318824e-05,0.001319680280145537,0.00016658719501709993,0.022071466187610876
4FGL J0503.1-6045,-0.5956705,0.0023179152,-0.9999973,-11.557035,-12.249521,0.8055136,2.8391967,0.1826039850711822,1.7585207223892212,1.1245078,fsrq,0.037443144634164455,0.023328867577196204,0.5457016216472077,0.5756858545583244,0.38172472944854857,0.3816897876121351,0.014482375634507851,0.011790110855332216,0.01499617151881768,0.0031348441411266346,0.005651957116753737,0.004370535255885418
4FGL J0503.5-1116,-0.48504132,-0.85673887,-0.5157504,-11.556651,-12.38262,0.98895586,1.5845001,0.0989281013607978,1.4912335872650146,1.1955866,bll,0.5654035567130067,0.6269812517994366,0.3872224909885873,0.34890650042894367,0.04567675413187808,0.02094921089985957,0.0011500212610650567,0.0008958414145771248,0.0001198061198061198,0.0007524280814768352,0.00042737078565680263,0.0015147673757062309
4FGL J0503.6+4518,0.040620174,-0.94994426,0.31241947,-11.181355,-12.124042,1.1286681,1.6877997,0.084589697420597,1.6409915685653689,1.0961678,bcu,0.5319667025799607,0.5660967811928433,0.43658756514420144,0.4016352451208756,0.01124260964179885,0.014312095693501956,0.0017925755836203597,0.004444924306662539,0.001679790026246719,0.001294435812771255,0.01673075702417211,0.012216517873345352
4FGL J0503.8-7508,-0.5440047,0.2944123,-0.9556785,-11.900676,-12.450376,0.60400695,2.1047883,0.1293938905000686,0.6019928455352783,0.90420693,unas,0.20395469203720984,0.10220275275725814,0.6548166785625893,0.802516351971643,0.11677542083994433,0.06626593019431008,0.007399050316112173,0.02071038234129655,0.0005780313896170538,0.003918473139940905,0.016476126854527325,0.004386109595551211
4FGL J0504.3-0955,-0.47348315,-0.8682561,-0.49611628,-11.968713,-12.490314,0.62336975,1.5419518,0.1113043650984764,0.8370184302330017,1.0826929,bcu,0.3075121489520766,0.24108714072898887,0.6087182369437999,0.7276873947208241,0.07890002919174333,0.026001330801182186,0.0017425034303923653,0.002893760591613094,9.94064330260058e-05,0.0007814057169372844,0.0030276750489618047,0.001548967440454441
