,sin(GLAT),cos(GLON),sin(GLON),log10(Energy_Flux100),log10(Unc_Energy_Flux100),log10(Signif_Avg),LP_index1000MeV,LP_beta,LP_SigCurv,log10(Variability_Index),CLASS1,1_RF,1_NN,2_RF,2_NN,3_RF,3_NN,4_RF,4_NN,5_RF,5_NN,6_RF,6_NN
4FGL J0609.0-2219,-0.3246589,-0.65704703,-0.75384957,-11.564227,-12.360872,0.9018494,2.0729473,0.1625125110149383,1.7188899517059326,1.4023749,fsrq,0.6835849178469903,0.7358447787488357,0.005742888941831013,0.0027430868879539357,0.0010104166666666668,0.0005097141426502244,0.0017517639136772091,0.0039729431976679155,0.0965713990546003,0.10728577567863337,0.2113386135762346,0.14964370134425897
4FGL J0609.2-0247,-0.18496603,-0.86073303,-0.5090566,-11.099154,-12.113765,1.3762279,1.1399066,0.2034787833690643,4.945411205291748,0.9578566,bll,0.3538956175236315,0.1297270056357597,0.16191197691197692,0.03651857691924422,0.027932330827067666,0.003982059506976102,0.01714285714285714,0.01354170709083572,0.04505235054720104,0.01710227150966858,0.3940648670472657,0.7991283793375156
4FGL J0609.5+1402,-0.046130765,-0.9627733,-0.2703101,-11.188647,-11.835952,0.81218463,2.6379943,0.2995902299880981,2.776203393936157,0.8500772,bcu,0.5952771215559451,0.6898219920812027,0.026254426845679676,0.028554457293877865,0.05862540857834306,0.02978902874304816,0.18145999846420804,0.11065197931086802,0.09600833551866386,0.09878150219485246,0.042374709037160146,0.04240104037615104
4FGL J0610.1-1848,-0.29784268,-0.6994381,-0.7146932,-11.341574,-12.175442,1.1389607,2.1905918,0.0976244583725929,2.018935203552246,1.414796,bll,0.4197846437817361,0.505291728058066,0.025238541717010617,0.002078489276579922,0.0,0.0005234517657410612,0.002266384778012685,0.004140441519771867,0.15664516353798505,0.14722496866381743,0.3960652661852556,0.34074092071602374
4FGL J0610.2-2100,-0.31200305,-0.6724968,-0.7401001,-11.140988,-12.332146,1.4673561,1.8435479,0.5013152956962585,10.194093704223633,0.5053892,msp,0.022,0.019635890489649623,0.54168,0.5233318265444675,0.127,0.3597681981193228,0.01008,0.008355573399972291,0.29524,0.04850197664685779,0.004,0.04040653479972992
4FGL J0610.6+5318,0.27136344,-0.9431925,0.3322468,-11.844201,-12.363798,0.65136784,2.5351915,0.627284824848175,2.973414182662964,1.1069399,unas,0.804183863837135,0.8098494696212417,0.013801499883255998,0.021779724909872577,0.0034476043731236357,0.00945041743008162,0.023144774569918765,0.0382068031114011,0.11589890091712611,0.10248637646298565,0.03952335641944058,0.018227208464417666
4FGL J0610.7+1656,-0.017611392,-0.97332484,-0.2294315,-10.991275,-11.685515,0.8983195,3.163923,0.578959047794342,5.144706726074219,0.58796006,bcu,0.41156718346253235,0.36363108286190254,0.04671317829457365,0.043402988271446875,0.066,0.28166605641272074,0.3286198966408269,0.22116313100378354,0.1070997416020672,0.08145219213838527,0.039999999999999994,0.008684549311761136
4FGL J0610.8-4911,-0.44756106,-0.22633459,-0.9740496,-12.033843,-12.570043,0.6527979,1.9180421,0.0037838886491954,0.0563692413270473,1.3342261,unas,0.7113132225358254,0.7508863726852103,0.000465272237989909,0.0008838427849286231,0.0,0.0002781478313068735,0.002335397938706206,0.004652508315167222,0.051382129713770354,0.02700737650622141,0.23450397757370828,0.21629175187716537
4FGL J0610.9-6054,-0.47457027,1.9085412e-05,-1.0,-11.425673,-12.132251,1.0365577,2.665823,0.1749881953001022,2.5352702140808105,1.5232981,fsrq,0.4074865853367562,0.5059478777541947,0.035261628207280384,0.002300141466417154,0.0005039947974730583,0.0012495908861079718,0.0019254249891494512,0.007897376713976027,0.5113016732524788,0.45764516943831596,0.04352069341686227,0.024959843740988082
4FGL J0610.9+2040c,0.014581579,-0.9847223,-0.17413212,-11.3941,-11.94178,0.7196616,2.278747,0.9495806694030762,4.413579940795898,0.7237514,unas,0.36670833808108566,0.4758284776845226,0.14734743661431637,0.11116741499838939,0.08399543348268901,0.1171919956109963,0.2950559480649257,0.2493024703918399,0.0478751612171951,0.03207988914843143,0.059017682539788244,0.014429752165820472
4FGL J0611.1+4325,0.20053317,-0.9842315,0.17688519,-11.369604,-12.259783,1.2096084,1.539849,0.1010296121239662,2.1172749996185303,0.9689233,bcu,0.16685980733090444,0.28458161453980435,0.003447636288432831,0.0011880474449506735,0.0016194331983805667,0.0005269450913078075,0.0007841110466020817,0.008492856596107625,0.012605487411568571,0.0090383916643233,0.8146835247241115,0.6961721446635062
4FGL J0611.4-4722,-0.44025633,-0.25924316,-0.9658121,-11.93594,-12.4899025,0.60188395,2.0267668,0.1688523441553115,1.1970114707946775,1.1826576,unas,0.7386616029713361,0.8205581332086919,0.002542934888741279,0.00499213276149443,2.8673835125448028e-05,0.0011387599375545095,0.0011063676566184044,0.007655955286832165,0.0673615321472899,0.07841817891926746,0.19029888850088897,0.08723683988615966
4FGL J0611.5-2918,-0.3574527,-0.55829084,-0.82964534,-11.889162,-12.52091,0.6955843,2.1356378,-0.0127791753038764,0.1570184379816055,1.3651545,unas,0.6272321773950935,0.7555984331129925,0.0015148583232909678,0.0009298182889083304,5.555555555555556e-06,0.00030628594736237534,0.0025867795782037635,0.004649909839553701,0.05706622786949825,0.04923564942752644,0.31159440127835775,0.18927990338365663
4FGL J0611.6-2712,-0.34526506,-0.5881565,-0.8087471,-11.187425,-12.269936,1.3638886,2.3109903,0.0981191471219062,2.7015559673309326,2.640996,bcu,0.40545912727182615,0.3776689088188232,0.0,0.00026018138765939705,0.0014285714285714286,0.0003166961564017298,0.0,0.0011997678313897882,0.5552597966613836,0.5838792787032477,0.037852504638218924,0.036675167102478125
4FGL J0611.6+2803,0.078948684,-0.99800396,-0.06315112,-11.2505,-12.081302,0.9660275,2.0135362,0.1202240362763404,1.7092196941375732,1.5016534,bll,0.7516187686999084,0.7164955559824797,0.008251588783342551,0.0019853751484735574,0.004615384615384615,0.0008955071900291405,0.022339696515977114,0.012534020869917933,0.07214742149562269,0.07257763644733563,0.14102713988976462,0.19551190436176402
4FGL J0612.5-3138,-0.36726484,-0.5226996,-0.85251695,-11.295028,-12.288712,1.0882168,2.5399137,0.0266390517354011,0.5697689056396484,1.6028773,fsrq,0.30430058707842916,0.47772371471805436,2.1786492374727668e-05,0.0007306465729081032,0.0,0.00030915520112839625,0.0001587021935859145,0.004419447667314524,0.576164068280868,0.42851888865142895,0.11935485595474209,0.08829814718916566
4FGL J0612.5-3934,-0.40632862,-0.39567932,-0.9183887,-11.673738,-12.356693,0.7527738,2.2888815,0.1592943519353866,1.1549290418624878,1.3009255,bcu,0.7282777447444752,0.7609411458783093,0.021465294322416003,0.003638683095050651,0.0007091278241895117,0.0011366351352810244,0.004333204404783461,0.00716469617265209,0.1317231118476527,0.16823900959735627,0.11349151685648318,0.05887983012135075
4FGL J0612.6+1520c,-0.02397708,-0.96640635,-0.2570191,-11.272601,-11.83449,0.7330921,2.9270055,0.5715340971946716,3.9320085048675537,0.92609966,unas,0.5020618928223353,0.6893070006151036,0.029416611873210406,0.021641399606417706,0.0232393823535126,0.050817986885389084,0.3269299825055694,0.14139429642126908,0.10253841789608195,0.08701517890751562,0.015813712549290433,0.0098241375643049
4FGL J0612.8+4122,0.18956384,-0.9898436,0.1421606,-10.401309,-11.912786,1.9214191,1.8000023,0.1027354970574379,9.44725227355957,1.9652289,bll,0.021885619869365082,0.0048975561671641505,0.02,0.01423975723139861,0.00625,0.0021882429162368043,0.002514093701996928,0.001148582160005049,0.08927765380227481,0.05192680503456721,0.8600726326263632,0.9255990564906282
4FGL J0612.9+1150,-0.05210273,-0.95104724,-0.30904555,-11.44125,-11.931884,0.6104954,2.4174078,0.0079696699976921,0.0652423128485679,0.9221093,unas,0.6942414322329734,0.8085702127785761,0.006054860069462069,0.003661419245261659,0.005282895963394794,0.004296784837777244,0.1648060579237585,0.045507464032451594,0.046819365797672104,0.05992191669253759,0.08279538801273909,0.07804220241339595
4FGL J0613.1+1749c,-0.0014396376,-0.97525465,-0.22108461,-10.973881,-11.726789,0.83483434,2.5874174,0.0350516662001609,0.6285121440887451,1.1792529,unas,0.5827093138534727,0.7161270434187439,0.008923036124135614,0.0020233238251236,0.018840751786196982,0.003466735874941523,0.27825140245979735,0.02767043493158793,0.06828387101820874,0.1993630366127573,0.042991624758188636,0.0513494253368456
4FGL J0613.6+7108,0.38426736,-0.80013025,0.59982634,-11.850585,-12.507006,0.8232933,2.053035,-0.0028273011557757,0.0829808041453361,1.4626033,bll,0.5441333846699782,0.6089044473515696,0.0001853045649835252,0.0006686369322064243,0.0,0.00021152431737401947,0.001842522857776011,0.004043001034773197,0.05995483486219427,0.031932587871831654,0.39388395304506807,0.3542398024922453
4FGL J0613.7-0201,-0.1616905,-0.8623126,-0.5063763,-10.41855,-11.972421,1.8446234,2.020052,0.3101480901241302,17.78546905517578,0.7236212,msp,0.007474747474747475,0.0061683334366338435,0.5026802802460698,0.3648642091047378,0.31082251082251083,0.4748534847822717,0.022335858585858584,0.014188980506289224,0.13295454545454546,0.028091575819708812,0.02373205741626794,0.11183341635035848
4FGL J0614.1-3329,-0.37181664,-0.49242225,-0.87035644,-9.940835,-11.840304,2.329811,1.553318,0.2886576354503631,44.060428619384766,0.85523087,msp,0.006666666666666667,0.0013285375331118464,0.315,0.17147169787123917,0.5966666666666667,0.7756389648711587,0.005,0.02021124775353075,0.02666666666666667,0.004472337824664726,0.049999999999999996,0.026877214146294747
4FGL J0614.6-2306,-0.3097929,-0.6401486,-0.7682511,-11.971695,-12.502295,0.6320173,2.0952654,-0.0163799412548542,0.1630192399024963,0.90903765,unas,0.628482097190609,0.7555630154722544,0.0008340392975314811,0.0019322656065221403,0.0,0.0006549337848628641,0.008289426595075507,0.009757848345696209,0.05360947751520518,0.03244295926156757,0.30878495940157885,0.1996489775290969
4FGL J0614.8+5735,0.3091518,-0.9187604,0.39481547,-11.926455,-12.425525,0.65550643,2.3001447,-0.0248986575752496,0.2783818542957306,1.2830455,unas,0.6647067336158051,0.8050488978805914,0.0017353446237838935,0.001292578956096629,5.7376597768102854e-05,0.0006816405646007236,0.0029942566973044852,0.011387799118999098,0.08132556307814337,0.04327397227627464,0.24918072538719502,0.1383151112034374
4FGL J0614.8+6136,0.33392572,-0.88944376,0.4570446,-11.64846,-12.351851,0.8214118,2.6747067,0.2798390090465545,2.266103506088257,1.5374906,bcu,0.711611302152694,0.6690100341243329,0.003693876055699389,0.0018658333026093739,0.00492465173719668,0.0013710901122353488,0.004804572981108493,0.004399668617559178,0.2619233205436893,0.3056277462466606,0.013042276529612248,0.01772562759660264
4FGL J0614.9+2426,0.06029426,-0.99221945,-0.12450118,-11.693851,-12.216659,0.80551714,1.3024707,0.4131897389888763,2.966886520385742,0.96403605,bcu,0.7776634157252396,0.7369919111414536,0.033601077991150044,0.042510983956560666,1.0810810810810812e-05,0.007690383309333776,0.039647956230421964,0.04413924644106494,0.05522257273299016,0.03430423310731082,0.09385416650938738,0.13436324204427622
4FGL J0615.1-1901,-0.2813877,-0.6906769,-0.7231634,-11.909131,-12.431603,0.62921023,2.2421248,-0.0370786823332309,0.4112835824489593,1.2403557,unas,0.6905232855268862,0.7962559281987471,0.004611118661236991,0.0013024975181720427,7.567355581630747e-05,0.0005388567870081047,0.005922259489599189,0.007555098206561676,0.04992736266579515,0.050417993099845584,0.24894030010066603,0.14392962618966557
4FGL J0615.3-3117,-0.356036,-0.5247469,-0.8512583,-11.454459,-12.375898,1.0908589,2.1011171,0.0234555657953023,0.4480020403861999,1.4871113,bll,0.23523916296217048,0.44778666213517004,0.00012121212121212121,0.0006185745566666572,0.0,0.00022175864240337942,4.040404040404041e-05,0.003933235431190751,0.030395030496884818,0.05661268632036513,0.7342041903793285,0.490827082914204
4FGL J0615.9+1416,-0.020631408,-0.9602667,-0.27908403,-11.272482,-11.821315,0.7620355,2.567717,0.3496275544166565,2.8635382652282715,0.9239576,unas,0.6196326007969747,0.7384974848974559,0.017617217732515927,0.02433505429986175,0.02982650854645054,0.021099179705665248,0.2295335304238562,0.09349857577569579,0.09261531062131514,0.09406508819367405,0.01077483187888742,0.02850461712764728
4FGL J0616.1-1732,-0.26764616,-0.7069654,-0.70724815,-11.999759,-12.507423,0.7682909,-3.5920615,0.9886276721954346,2.730578184127808,0.917619,bll,0.5884792223133815,0.7183761921636252,0.013041193252024833,0.0020078398286028595,0.0,0.0009859597465510972,0.014271258651599388,0.01793670832997161,0.06281734946806587,0.005603414884995132,0.3213909763149285,0.2550898850462541
4FGL J0616.5+2235,0.05068451,-0.9877905,-0.15578794,-10.379255,-11.279368,1.1425511,1.7477584,0.0543142519891262,2.4317526817321777,1.1530185,unas,0.148987890275125,0.2736647309740379,0.017469392336059007,0.001631920084047863,0.040023391812865516,0.0008596113814675544,0.4095256726516533,0.014470261610882027,0.009480795020232882,0.0245627028603286,0.3745128579040645,0.6848107730892362
4FGL J0616.7-1049,-0.2175977,-0.7795236,-0.6263728,-11.296103,-11.953679,0.779815,3.0946367,0.3329929411411285,3.009101152420044,1.2940199,bcu,0.6430743506841581,0.6950813497772944,0.028498705020618322,0.0030582079284719563,0.03387829104102094,0.005383580792682922,0.11862379069274392,0.024546182084532218,0.17018583704941798,0.2641908847814981,0.005739025512040765,0.007739794635520278
4FGL J0616.9+4340,0.21846837,-0.98495,0.17283936,-11.913522,-12.487097,0.6903311,1.7991219,0.0114753078669309,0.0838118717074394,0.8706035,bcu,0.5818840737098193,0.7080367336865172,0.000524688906090769,0.0015681130344970952,0.0,0.0008421326372959252,0.014522919339025364,0.01400711629248318,0.05490825588356477,0.01403620465317518,0.3481600621614998,0.2615096996960314
4FGL J0617.2+2234e,0.05291897,-0.9875579,-0.15725593,-9.344088,-11.108536,1.9517087,1.912136,0.122623823583126,23.45478820800781,1.1507548,snr,0.014444444444444446,0.003084560568689299,0.050029239766081875,0.16416383118202782,0.15899366471734894,0.659675252074203,0.12333333333333336,0.05784384036357188,0.07990253411306042,0.037039280750918606,0.573296783625731,0.07819323506058946
4FGL J0617.2+5701,0.31056765,-0.9233443,0.38397303,-10.929608,-12.12339,1.588014,1.9129771,0.0577247031033039,2.953716278076172,1.7388729,bll,0.010403507234832717,0.02837049674251745,0.0,0.00021589921326521414,0.0,4.149255898430112e-05,0.0,0.0008490406848495064,0.0197964233523479,0.015255619357186377,0.9698000694128194,0.955267451443197
4FGL J0617.6-4028,-0.39548087,-0.3757158,-0.9267349,-11.495937,-12.311216,0.818803,2.8553562,0.0343884453177452,0.4245591163635254,1.9541794,unas,0.4805067087319887,0.48320991273017566,0.013060270210487914,0.00031168141600280313,7.594058087117697e-05,0.0003911869563424068,0.00064242647554435,0.001879871311855859,0.48171420837504525,0.5056867056974303,0.02400044562606275,0.008520641888192954
4FGL J0617.7-1715,-0.2599125,-0.7084438,-0.7057672,-11.051692,-12.120971,1.4283324,1.66943,0.0891541019082069,3.073338270187378,1.4015387,bll,0.03314991753345792,0.061328412925050146,4.317704229051747e-05,0.0003291211532964215,0.0,7.946534948792003e-05,0.0017868982376961098,0.0030172157693227897,0.038086294334101586,0.007207869575102019,0.9269337128524539,0.9280379152277406
4FGL J0618.1+7819,0.42049122,-0.7153736,0.69874215,-11.794878,-12.527343,0.8567972,2.2510858,-0.0216043423861265,0.3073942363262176,0.5819035,sbg,0.4498987080711209,0.5917043755767976,0.003565451505814245,0.002569446925007704,0.0,0.0006498517155060377,0.00027364143611174576,0.008976180146408285,0.0944518407162459,0.025250009188827457,0.4518103582707072,0.37085013644745296
4FGL J0618.1-2428,-0.3062679,-0.6176439,-0.7864579,-11.745118,-12.37742,0.89155346,1.9336509,0.2140213102102279,2.1140377521514893,0.9704696,fsrq,0.7472202161418492,0.7349490371705364,0.012657888253126229,0.00737607825867613,2.032520325203252e-05,0.001204307648893725,0.012263937713359574,0.009441683276522964,0.04090220064112051,0.06390309181285782,0.18693543204729246,0.183125801832513
4FGL J0618.7+1211,-0.027299179,-0.9489723,-0.31535947,-11.22237,-11.835107,0.8035683,3.2486002,0.5922592282295227,3.738904237747192,1.058401,unas,0.5600712728508925,0.6926614878006928,0.030227314831781864,0.010189788258379698,0.029872888180178376,0.04203326906956817,0.2356323304347697,0.09909484697724238,0.13563319358321074,0.1493651750227693,0.008563000119166596,0.006655432871347555
4FGL J0618.9+2240c,0.0597294,-0.98727775,-0.15900533,-10.677205,-11.444522,0.899708,2.186471,0.3372470438480377,5.104918479919434,0.67531145,unas,0.21288888888888893,0.2710844688448158,0.12048148148148152,0.31003025116965116,0.22581481481481486,0.18754865402571433,0.32300000000000006,0.12406830004347914,0.019111111111111113,0.045763213349712194,0.09870370370370372,0.061505112566627454
4FGL J0618.9-1138,-0.21496211,-0.7684807,-0.6398729,-11.322547,-12.018479,0.792797,2.287635,0.152477279305458,1.5359405279159546,1.2653753,bcu,0.7185377511394613,0.781026278917604,0.012919737436650043,0.004180211278323986,0.009029440167597744,0.0014464413193408451,0.07260359693013231,0.012733177236224457,0.08166379811944857,0.13673165143691626,0.10524567620671006,0.06388223981159027
4FGL J0620.0+5733,0.31969258,-0.9208169,0.38999516,-12.00979,-12.446104,0.6142069,0.6161679,0.3564518094062805,0.613979160785675,0.8757067,bcu,0.7252299899197486,0.7516764022804174,0.0010393303770212124,0.002244294412991494,0.0,0.0005237427323403428,0.0019145980404562228,0.006260198833176951,0.07682424062526799,0.015916764687299377,0.19499184103750591,0.22337859705377452
4FGL J0620.1+2246,0.064812064,-0.9871872,-0.15956646,-10.952808,-11.687529,0.9653315,2.0712514,0.0474527366459369,1.1120905876159668,0.8498124,unas,0.40109557575792426,0.592206951708062,0.08851959517657196,0.0038054553644026865,0.03583014048531291,0.003062116311138725,0.31468796637267654,0.03936085811328987,0.015283227635083647,0.04216413150184078,0.14458349457243083,0.319400487001266
4FGL J0620.3+3804,0.18640004,-0.99688196,0.078907065,-11.444606,-12.045329,0.7341083,2.4965765,0.0560898259282112,0.7999790906906128,0.9164214,bcu,0.8434526029409214,0.7851076909817786,0.011894871720862444,0.004404857210329312,0.002885101125188374,0.0032701064865456606,0.04628319898279283,0.040088453620840944,0.05741399858582134,0.0825068637456817,0.038070226644413604,0.08462202795482367
4FGL J0620.4+1445,5.968292e-05,-0.9597822,-0.28074574,-11.138441,-11.836427,0.75808674,2.607401,0.0704055353999137,1.020907640457153,1.187978,unas,0.6428735916001087,0.7591444894864054,0.0060602938999723445,0.0024346494621007675,0.008919270221560003,0.003931710923937917,0.2669704340062361,0.02778195566822129,0.06022314781281415,0.17215138040136607,0.014953262459308642,0.034555814057968516
4FGL J0620.5-2512,-0.30233565,-0.6047886,-0.79638606,-11.106086,-12.153273,1.2366002,2.723876,0.1689055263996124,3.815366268157959,2.1075017,bcu,0.21610086800615258,0.2782651993496347,0.0006140350877192982,0.00044680269288238715,0.0,0.00032913356923313915,0.0,0.0010269249529797013,0.7500822188856123,0.7083163943439656,0.03320287802051573,0.011615545091304615
4FGL J0620.7+2643,0.098820575,-0.9949863,-0.100011095,-11.550527,-12.30356,1.0314127,1.2020757,0.0583179853856563,1.0936743021011353,1.0187018,bll,0.3203364159469177,0.4020928059091516,0.004379053821478258,0.0006732769837675613,3.7922180525380215e-05,0.00039222656737961537,0.004227380741415829,0.012050524086353716,0.01850249036389325,0.007402119470103178,0.6525167369457697,0.5773890469832443
4FGL J0620.7-5034,-0.42765325,-0.19419377,-0.9809632,-11.890136,-12.527273,0.75165486,2.052094,0.0139042390510439,0.1662679016590118,1.3266568,unas,0.6461662337144589,0.7281414800432614,0.002352398554396258,0.0010846817347536747,0.0,0.00033876776460427537,0.0010863802441715823,0.005525242145333751,0.05346454857662556,0.04072175108663209,0.2969304389103478,0.22418807722541467
4FGL J0620.9+2201,0.061449394,-0.9849703,-0.172724,-11.702132,-12.232846,0.70084155,1.6172788,-0.0012728307629004,0.0,1.0934905,unas,0.7735057416630626,0.6828557942665939,0.0035625036157240597,0.0007827580858780287,0.0004753889205268167,0.0007648775849782011,0.057468150309348646,0.021135694871339553,0.022775304968689212,0.008359739746246726,0.14221291052264876,0.28610113544496374
4FGL J0621.2-4648,-0.41255882,-0.26243556,-0.96494955,-11.671677,-12.409991,0.73834336,2.7052484,0.0929374694824218,0.9062958359718324,0.9760816,bcu,0.6607828086682362,0.6815089974791941,0.007121761325471555,0.004555428187096751,0.04791817255253675,0.0015734822758950013,0.0025807872464611156,0.010084818091677423,0.2228235872172877,0.25212909305232106,0.05877288299000669,0.05014818091381557
4FGL J0621.2+2512,0.088456064,-0.99222106,-0.12448841,-11.389343,-12.355156,1.1807348,0.22150898,0.9928123950958252,8.09119987487793,1.226248,msp,0.1357142857142857,0.034726561307004335,0.6869387755102041,0.7458943473844698,0.08714285714285716,0.17781551221159164,0.008571428571428572,0.015261164351293174,0.025918367346938778,0.010784204705960905,0.055714285714285716,0.015518210039680064
4FGL J0621.2-2213,-0.28063726,-0.64326006,-0.76564777,-11.612035,-12.395149,0.8582356,2.1376264,0.1219933927059173,1.5620850324630735,1.2902856,bcu,0.6520951658929516,0.7551166254069004,0.0049814434043796455,0.002699162299020509,7.257897283472731e-05,0.0006866883992768134,0.004386315818878909,0.005091837383089595,0.12986218650456377,0.09782252764420458,0.2086023094063914,0.1385831588675081
4FGL J0621.7-3411,-0.35143748,-0.47312084,-0.88099754,-11.793349,-12.394418,0.7874217,1.7563912,0.0935151949524879,0.7659093737602234,0.8109971,bll,0.6615322187787986,0.7146738519746373,0.0026636452436295316,0.0022279545434109494,0.00014586996280360125,0.0007856393098871447,0.016277062229310225,0.009111128233867194,0.0431884696108652,0.02499939782696295,0.27619273417459284,0.24820202811123443
4FGL J0621.8+1746,0.029965874,-0.9711693,-0.23839094,-11.492878,-12.168971,0.8757862,1.9592149,-0.0149124432355165,0.192086175084114,1.351328,bll,0.7761586121357787,0.5941713121950907,0.0007781555676682223,0.0007844261376188284,0.0028669950738916257,0.0003644126691512684,0.014438468608854836,0.01075801239151676,0.01853527760986262,0.022507968701488502,0.187222491003944,0.3714138679051339
4FGL J0621.9+4219,0.22255099,-0.98954284,0.14423917,-11.959091,-12.4823475,0.63898045,1.7503672,0.0880599468946456,0.8169194459915161,1.2448295,unas,0.688784606660005,0.8064961491779864,0.0003550900010864551,0.0015004570628066038,0.0,0.0005683255776600233,0.00349022480984842,0.009850752982593454,0.06473231076349714,0.017450620719878716,0.2426377677655631,0.1641336944790749
4FGL J0622.2+3749,0.19036417,-0.99740964,0.07193061,-10.751651,-12.027645,1.5895785,2.548426,0.7879652976989746,19.35541534423828,0.94176793,psr,0.02991111111111111,0.009998919819128437,0.23865555555555554,0.07497391010796711,0.6088888888888888,0.8789082129785017,0.012544444444444445,0.016822227277335285,0.06222222222222223,0.014793359465997698,0.04777777777777778,0.004503370351069844
4FGL J0622.3-2605,-0.30163646,-0.5905276,-0.80701745,-10.669085,-11.9916315,1.7343276,1.754562,0.0403277873992919,2.6689844131469727,2.1440315,bll,0.024969392736264872,0.020527725535223324,0.0,0.00019148894577300204,0.0,4.694534959458601e-05,7.87072265018282e-05,0.0011186701494737585,0.03294297150164903,0.00935237233647812,0.9420089285355843,0.9687627976834571
4FGL J0622.4-6433,-0.45998216,0.07409168,-0.99725145,-11.6015835,-12.344839,0.6850615,2.9191103,-0.0752442255616188,0.8540191650390625,1.1410714,fsrq,0.5189089555392923,0.6412924002626855,0.029841535399206726,0.0020666272176789817,0.0016784761018435437,0.0016738858579987564,0.0064273005643573815,0.013106282349299515,0.344048146398411,0.3073325998348133,0.09909558599688913,0.03452820447752397
4FGL J0622.5+3120,0.14172305,-0.99950564,-0.031439453,-11.385268,-12.068081,0.91815174,2.4755301,0.3826613128185272,3.496899366378784,1.2223804,unas,0.6325906911959636,0.7470985978491964,0.0716903655610554,0.022304301111777648,0.02550889065402826,0.01280253054994824,0.04935484003158909,0.04394449923932973,0.1664127239560044,0.13614132519823027,0.05444248860135943,0.0377087460515175
4FGL J0622.7-4141,-0.38620883,-0.35028052,-0.93664485,-11.726741,-12.525237,1.0632437,1.5436738,0.4404194056987762,4.090485095977783,0.9970552,bcu,0.42697435256874855,0.5449986739332836,0.22177203863907463,0.14123386893312437,0.005714285714285714,0.010389518412748827,0.007211828127477406,0.032394905230937264,0.17828663940162204,0.0794902926473861,0.16004085554879172,0.1914927408425198
4FGL J0622.9+3326,0.15904741,-0.99999946,0.0010437089,-10.525236,-11.953931,1.7349784,2.1340332,0.0800143554806709,5.687979698181152,3.429116,bcu,0.058055555555555555,0.10567952190359214,0.0011111111111111111,0.0002207166317775303,0.0011111111111111111,0.000134714137062351,0.0011111111111111111,0.0004613833354024626,0.5766121901977166,0.7950358158917077,0.36199892091339464,0.0984678481004578
4FGL J0623.0-3010,-0.3242726,-0.5319293,-0.84678876,-11.519058,-12.324069,0.8271677,2.544181,0.1452440023422241,1.6972591876983645,1.5081486,bcu,0.6612429362312524,0.6696357865283001,0.0030576006237022814,0.0011167827206191208,0.00043060787736748894,0.0008760293219122685,0.007072017695574659,0.004994009561254975,0.2902555081363092,0.29780480462804043,0.03794132943579394,0.025572587239873015
4FGL J0623.2+3044,0.13936412,-0.99911565,-0.04204687,-11.367758,-12.196014,1.1715134,1.2657697,0.1669162362813949,2.498677015304565,1.344536,bll,0.45368458937889455,0.421779600329341,0.0100359300886539,0.0006930139759003703,0.0,0.0004104451603421987,0.00020031577588357547,0.007291702228542028,0.01864912946796531,0.009185327180756016,0.5174300352886027,0.5606399111251185
4FGL J0623.7-3348,-0.34281176,-0.47672334,-0.8790534,-11.017733,-12.1724825,1.4530709,2.2023034,0.1442841142416,5.064319610595703,2.6953354,bcu,0.35741498240321773,0.3343493106715644,0.004066666666666666,0.0007240333135854853,0.0,0.00034427297059541785,0.0026666666666666666,0.0012830416406676372,0.4356455580225401,0.5779052954392012,0.20020612624090883,0.08539404596438584
4FGL J0623.9-5259,-0.4282832,-0.14719735,-0.98910713,-11.61323,-12.465577,0.98809814,2.0568414,-0.014898476190865,0.3344171643257141,1.2270719,bll,0.3037505572146861,0.4292055565849899,0.00012081885696372825,0.0009846129153398997,0.0,0.00023059274892364237,0.000413159347934335,0.006013308213290056,0.08080063515249032,0.028830394526228494,0.6149148294279255,0.5347355350112281
4FGL J0624.1-6330,-0.4552434,0.05411556,-0.9985347,-12.00045,-12.546605,0.6104915,1.0035197,0.3057642877101898,1.2689008712768557,1.0632541,bcu,0.7665051369826275,0.8300533098501118,0.005616462882035551,0.0025981299823663105,0.0,0.0007682039070730677,0.0005177507038620513,0.008892270374674216,0.04450287820096521,0.014090236809058822,0.18285777123050967,0.1435978490767157
4FGL J0624.2-2943,-0.31753433,-0.5372398,-0.84342957,-11.8363495,-12.464603,0.76933855,1.9884957,-0.0025185199920088,0.0,0.9693976,bcu,0.5775342552499255,0.6701809109867229,0.0010816173795764011,0.0013802361441905076,5.263157894736842e-05,0.00037961981651408246,0.004786609356679131,0.009459831177746496,0.023224647107731193,0.026944890636911346,0.3933202393271403,0.29165451123791464
4FGL J0624.7-4903,-0.4120693,-0.21914418,-0.9756925,-11.834523,-12.45064,0.8423355,2.4445417,0.4845746159553528,3.070367813110352,1.0203792,unas,0.7265924571391816,0.7485529069776354,0.03268301990081419,0.03482786621037652,0.0055439610438499775,0.01064151075851523,0.009099602149664758,0.04372916743765362,0.14436163626320064,0.131891317283807,0.08171932350328896,0.03035723133201199
4FGL J0624.8-0735,-0.16216166,-0.80149555,-0.59800076,-11.588041,-12.158925,0.8190801,1.9188453,0.2270653992891311,2.2419629096984863,1.7568257,unk,0.6591763964733549,0.8416438754770934,0.007744422245925356,0.002209330036379428,0.00013396035921143528,0.0008787852999159531,0.0126359677709346,0.007135656278893726,0.2353940212204807,0.08230310498470776,0.08491523193009286,0.0658292479230095
